regio1,serviceCharge,heatingType,telekomTvOffer,telekomHybridUploadSpeed,newlyConst,balcony,picturecount,pricetrend,telekomUploadSpeed,totalRent,yearConstructed,scoutId,noParkSpaces,firingTypes,hasKitchen,geo_bln,cellar,yearConstructedRange,baseRent,houseNumber,livingSpace,geo_krs,condition,interiorQual,petsAllowed,street,streetPlain,lift,baseRentRange,typeOfFlat,geo_plz,noRooms,thermalChar,floor,numberOfFloors,noRoomsRange,garden,livingSpaceRange,regio2,regio3,description,facilities,heatingCosts,energyEfficiencyClass,lastRefurbish,electricityBasePrice,electricityKwhPrice,date
Nordrhein_Westfalen,80.0,central_heating,ONE_YEAR_FREE,10.0,False,False,24,4.17,10.0,,1977.0,106898048,,gas,False,Nordrhein_Westfalen,False,3.0,495.0,84,44.11,Dortmund,first_time_use_after_refurbishment,,,Hohe Stra&szlig;e,Hohe_Straße,True,3,apartment,44139,2.5,205.4,3.0,,2,False,2,Dortmund,Innenstadt,"Der repräsentative Wohn- und Geschäftskomplex im Dortmunder Kreuzviertel wurde 1977 als reines Geschäftsgebäude mit Personenaufzug erbaut. Von 2017-2018 wurde das gesamte Gebäude umfassend umgebaut und grundlegend saniert. Dabei entstanden insgesamt 35 moderne und lichtdurchflutete Wohneinheiten.

Insgesamt bieten die vier Wohnetagen 27 Einheiten zwischen 30 und 62 m² - aufgeteilt in jeweils 2,5 Zimmer, drei 3,5-Zimmer und eine 4,5 Zimmer Wohnung zwischen 102 und 150 m² sowie vier 3-Zimmer Penthouse-Wohnungen zwischen 90 und 148 m² mit großen Dachterrassen.

Der gesamte Komplex wird nun für die Vermietung freigegeben. Die Wohnungen können voraussichtlich zum 01.08.2018 bezogen werden. 

Die Besichtigungstermine finden ab dem 27.06.2018 an jedem Mittwoch um 17:00 Uhr statt. Eine Voranmeldung ist nicht notwendig. Bei Interesse senden Sie bitte folgende Unterlagen an die Hausverwaltung IBS GmbH, Brückstraße 48, 44787 Bochum, E-Mail: info@ibs-nrw.de, Web: www.ibs-nrw.de. Die Unterlagen können auch online hochgeladen werden.

Ausgefüllte Selbstauskunft (erhalten Sie auf www.ibs-nrw.de)
Kopie des Personalausweises
Kopie der letzten 3 Gehaltsabrechnungen, oder des Rentenbescheids
Eventuell ausgefüllte Bürgschaftserklärung

Die Anmietung von Stellplätzen in der Tiefgarage ist möglich.","27 2,5 Zimmer Wohnungen zwischen 30 und 62 m²
4 3,5 Zimmer Wohnungen zwischen 102 und 150 m²
4 Penthouse-Wohnungen zwischen 90 und 148 m²",60.0,,2018.0,90.76,0.1915,Sep18
Brandenburg,170.0,central_heating,ONE_YEAR_FREE,,False,False,2,6.58,40.0,850.0,1910.0,106341608,1.0,gas,False,Brandenburg,False,1.0,680.0,,80.0,Oberhavel_Kreis,refurbished,,,no_information,,False,5,apartment,16515,3.0,,,4.0,3,False,3,Oberhavel_Kreis,Oranienburg,"Die Wohnung befindet sich im 1.OG in einem Wohn- und Geschäftshaus. 
Bei Bedarf kann ein Stellplatz für PKW angemietet werden.","3 Zimmer, Küche, Bad, Balkon
Wannenbad, Türhoch gefliest, 
Balkon",90.0,,,71.43,0.2276,Sep18
Hessen,220.0,combined_heat_and_power_plant,ONE_YEAR_FREE,,True,True,26,3.7,40.0,1470.0,2019.0,113780123,2.0,district_heating,True,Hessen,True,9.0,1250.0,7E,105.0,Main_Kinzig_Kreis,first_time_use,luxury,no,Gehrener Ring,Gehrener_Ring,True,7,apartment,61130,4.0,,3.0,4.0,4,False,5,Main_Kinzig_Kreis,Nidderau,"Diese geräumige, exklusiv ausgestattete, barrierefreie 4-Zimmer-Wohnung wartet auf ihren Erstbezug.

Sie besticht durch ihre schönen, lichtdurchfluteten Wohnräume mit elegantem, dunklem Schiffsboden aus Massivholzparkett. Weiße Vliestapeten und die bodentiefen Fenster mit elektrischen Rollläden runden dieses Bild ab.

Die hochmoderne Einbauküche lädt zum gemeinschaftlichen Kochen ein. Das Essen können Sie anschließend auf dem 22qm großen Westbalkon mit unverbautem Blick genießen und den Abend beim Sonnenuntergang gemütlich ausklingen lassen.

Die dezentrale Wohnraumlüftung mit Wärmerückgewinnung versorgt Sie durchgehend mit frischer, gefilterter Luft und kann mit verschiedenen Modi betrieben werden. Jeder Raum kann nach den individuellen Wärmebedürfnissen eingestellt werden. Bedarfsheizkörper suchen Sie vergebens, da sie in den Boden eingelassen sind.

Unter der bodentiefen Regendusche können Sie Ihre Gedanken schweifen lassen, während Ihr Partner die neusten Blockbuster über die sehr schnelle Internetanbindung streamt.

Der direkt vor der Wohnungseingangstür befindliche Aufzug bringt Sie bis in die Tiefgarage, wo sich auch Ihr Kellerraum und der separate Fahrradabstellraum befinden. Ihre Stellplätze liegen selbstverständlich direkt am Aufzug und verfügen über eine gemeinsame 11KW-Ladestation.

Aber wozu ins Auto steigen, wenn sämtliche Einkaufsmöglichkeiten vor Ihren Füßen liegen?","Haus
-- Passivhausstandard (KFW 55) in massiver Bauweise
-- Aufzug
-- Reinigungsservice für Treppenhaus und Hauseingang
-- Hausmeisterservice
-- Gleichschließung von Haustür, Wohnungstür, Briefkasten und Keller (1 Schlüssel für alles)

Wohnung
-- Massivholzparkett (Schiffsboden, amerikanischer Nussbaum, geölt)
-- Feinsteinzeug in Bad, WC und Abstellraum
-- Hochmoderne Einbauküche der Firma Leicht mit viel Stauraum inkl. voll-integrierter Spülmaschine, Backofen auf Brusthöhe, Induktionsherd mit 5 Kochfeldern, Kühl-Gefrierkombi, Ambientebeleuchtung
-- Bodentiefe Dusche mit rutschhemmenden Fliesen und Regenkopfbrause (eine exklusive Duschkabine sowie die zugehörige Handbrause werden in Kürze noch installiert)
-- Exklusive Sanitäreinrichtung der Firmen Villeroy & Boch und Grohe
-- Üppige Elektroinstallation: jeder Wohnraum verfügt über mind. 10 Steckdosen und einem Netzwerkdoppelanschluss (2x RJ45 an Cat7-Kabel, zusätzlich wurde jeweils ein Kabel pro Zimmer endend in einer Leerdose verlegt)
-- Videosprechanlage
-- Dezentrale Wohnraumlüftung mit Wärmerückgewinnung (jedes Zimmer hat einen eigenen Regler zur Temperatureinstellung)
-- Bedarfsheizkörper als Bodenkonvektoren
-- Vliestapeten
-- Bodentiefe Fenster mit elektrischen Rollläden
-- Ca. 22qm großer Balkon (11,2m x 2,1m) mit Westausrichtung und unverbaubarem Blick
-- Separater Abstellraum
-- Abschließbarer Kellerraum

PKW-Stellplätze
-- 2 Stellplätze in Tiefgarage in unmittelbarer Nähe zum Aufzug
-- E-Ladestation (11 KW)
-- Keine Duplex-Parker, sondern ""normale"" Stellplätze
-- Funkfernbedienungen zum bequemen Öffnen des Rolltors (im Bedarfsfall kann dies auch mit dem Wohnungsschlüssel geöffnet werden)",,,,,,Oct19
Niedersachsen,105.0,central_heating,NONE,,False,True,12,1.79,2.4,605.0,1971.0,105248348,,gas,False,Niedersachsen,True,3.0,390.0,5,73.42,Wittmund_Kreis,first_time_use_after_refurbishment,normal,negotiable,Bromberger Strasse,Bromberger_Strasse,False,2,apartment,26409,3.0,183.1,1.0,,3,False,3,Wittmund_Kreis,Wittmund,"Die Wohnanlage ist nicht weit von der Füßgängerzone entfernt.
Damit sind die Dinge des täglichen Bedarfs in nächster Nähe.
Auch Schulen und Ärzte sind bequem erreichbar.","Die gesamte Wohnung wird noch komplett renoviert.

Alle Wände werden neu tapeziert und gestrichen.

Als Bodenbelag wird hochwertiger Laminat verlegt.

Die komplette Elektroanlage wird erneuert, das bedeutet: Der Sicherungskasten,alle Leitungen, sowie die Schalter und Steckdosen sind neu!.",110.0,,2018.0,90.76,0.1985,Sep18
Nordrhein_Westfalen,130.0,self_contained_central_heating,ONE_YEAR_FREE,,False,False,13,3.45,40.0,700.0,1955.0,107322848,,gas,False,Nordrhein_Westfalen,True,2.0,570.0,3a,98.0,Hagen,well_kept,,,Schulstr.,Schulstr.,False,4,,58095,3.0,177.8,4.0,4.0,3,False,4,Hagen,Mittelstadt,Die hier inserierte möblierte Wohnung befindet sich im Dachgeschoss eines sehr gepflegten 8-ParteienMehrfamilienhauses. Die einzelnen Wohneinheiten des Hauses werden mittels einer Gastherme beheizt. Gleichwohl erfolgt die Warmwasseraufbereitung der einzelnen Wohnungen.,"Ideal gelegen, befindet sich diese bereits vollständig möblierte Dachgeschoßwohnung, bestens   geeignet um die Seele baumel zu lassen. Die Wohnung begeistert mit einer von außen nicht zu erkennenden Großzügigkeit und Ausstattung für gehobene Ansprüche. Es wurden nur ausgesuchte,  aufeinander abgestimmte Materialien verwendet. Hochwertige Türen, ISO-Fenster, modernes tageslichtbad mit Badewanne und separaten Duschkabine um nur einige Details zu nennen. Der großzügige Wohnbereich mit der offen gestalteten Küche im Untergeschoss bietet exklusive Wohnqualität pur. Mittels der Holmtreppe gelangen Sie ins Obergeschoss wo sich ein weiterer Wohnraum befindet.  

Nutzen sie die Chance für eine Besichtigung.",,,,90.76,0.2055,Sep18
Niedersachsen,126.0,central_heating,ONE_YEAR_FREE,,False,False,5,0.96,40.0,706.06,1928.0,113842840,,district_heating,False,Niedersachsen,True,1.0,517.06,86,65.7,Braunschweig,,,,Siegfriedstr.,Siegfriedstr.,False,4,ground_floor,38106,3.0,130.0,,,3,False,3,Braunschweig,Nordstadt,"+ Die bodengleiche Dusche bietet Ihnen ein Höchstmaß an Sicherheit und minimiert das Stolper- und Rutschrisiko.*
 + Barrierearm Wohlfühlen - mit einem modernen unterfahrbaren Waschtisch.
 + Genießen Sie Ihre Bewegungsfreiheit und Komfort in Ihrem Bad - mit einem modernen Hänge-WC.
 + Komfortabler Bodenbelag: Die Wohnung ist zusätzlich mit einem barrierearmen und pflegeleichten Laminat-Fußboden ausgestattet.
 + Hier sparen Sie Kosten und Mühen: In dieser Wohnung sind die Wände bereits tapeziert und gestrichen.
 * Abweichende Umsetzungen der hier beschriebenen Baumaßnahmen können aufgrund von örtlichen Gegebenheiten auftreten.

Diese weitläufige 3-Zimmer Wohnung in Braunschweiger Siegfriedviertel bietet Ihnen nicht nur außergewöhnlich viel Wohnraum sondern auch genug Platz für Ihre individuelle Einrichtung, sodass Sie leben statt nur wohnen werden. Bereits im großen Eingangsbereich wird Ihnen durch den großzügigen Schnitt der Wohnung das Gefühl von Eingeengtheit abgenommen. Das lichtdurchflutete Bad überzeugt durch modernste Ausstattung, eine breite Dusche und eine natürliche Belüftung durch das Vorhandensein eines Außenfensters. Die Küche bietet Ihnen nicht nur ausreichend Platz, um Ihre eigenen Vorstellungen einer heimischen Kochgelegenheit frei auszuleben sondern ist ausstattungstechnisch durch Fliesenspiegel und eine große Anzahl an Steckdosen ebenfalls vollumfänglich aktuell und variabel nutzbar. Der in der gesamten Wohnung verlegte, qualitäts Laminat-Bodenbelag im klassischen Design untermalt den modernen und hochwertigen Stil der Räumlichkeiten durch einen angenehmen farblichen Kontrast, welcher mit den übrigen Ausstattungsmerkmalen der einzelnen Räume in jeder Hinsicht harmoniert. Überlegen Sie nicht länger, sondern beginnen Sie sich ein Zuhause zu schaffen!

",Isolierverglasung; Warmwasserbereiter; unterfahrbarer Waschtisch; Waschmaschinenanschluss; bodengleiche Dusche; barrierearmes WC; Kellerraum; Zentralheizung; Fernwärme; Rauchwarnmelder; Laminat; Dachbodenanteil;,63.0,,,,,Oct19
Saarland,125.0,central_heating,ONE_YEAR_FREE,,False,True,10,2.18,40.0,515.0,,115660607,,,True,Saarland,False,,390.0,,37.0,Stadtverband_Saarbrücken_Kreis,fully_renovated,,,no_information,,False,2,other,66133,1.0,,,,1,False,1,Stadtverband_Saarbrücken_Kreis,Saarbrücken,"- 1 ZKB
- 37qm
- Südseite
- Talblick
- Wohnraum, Wohnküche, Badezimmer (Dusche, WC)
- große Terrasse im Grünen
- energieeffiziente Wohnraumbelüftung","- Küche, Bad und Flur komplett renoviert
- sonnendurchfluteter Wohnraum mit Parkett
- neue Einbauküche mit Waschmaschinen-Anschluss
- Terrasse im Grünen mit Panoramablick
- Wohnraum-Belüftungsanlage",,,2020.0,,,Feb20
Mecklenburg_Vorpommern,84.5,district_heating,ONE_YEAR_FREE,,False,False,2,0.0,40.0,435.0,1977.0,106620243,,district_heating,False,Mecklenburg_Vorpommern,False,3.0,278.84,20b,56.71,Greifswald,well_kept,normal,negotiable,Dostojewskistra&szlig;e,Dostojewskistraße,False,1,apartment,17491,3.0,121.0,4.0,5.0,3,False,2,Greifswald,Schönwalde_II,,"- sonnige Wohnung
- große Loggia
- Rauchwarnmelder vorhanden",71.66,,,90.76,0.1845,Sep18
Rheinland_Pfalz,110.0,central_heating,ONE_YEAR_FREE,,False,True,14,4.94,40.0,560.0,,115566206,,,False,Rheinland_Pfalz,True,,450.0,1,56.0,Südliche_Weinstraße_Kreis,well_kept,,no,In den Forstwiesen,In_den_Forstwiesen,False,3,roof_storey,67480,2.0,,,,2,False,2,Südliche_Weinstraße_Kreis,Edenkoben,"Gemütliche 2 Zimmer Wohnung im Dachgeschoß ab sofort zu vermieten. Die Wohnung bietet einen eigenen Balkon, einen eigenen Kellerbereich , Fahrradraum, Waschraum und einen eigenen Autoabstellplatz. Die Lage ist sehr ruhig und durch das Dachgeschoss hell beleuchtet.",,,,,,,Feb20
Sachsen,91.0,,ONE_YEAR_FREE,,False,True,9,0.21,40.0,290.0,1930.0,113260070,,gas,False,Sachsen,True,1.0,199.0,28,41.33,Chemnitz,,normal,,Hofer Stra&szlig;e,Hofer_Straße,False,1,apartment,9130,2.0,123.0,1.0,,2,False,2,Chemnitz,Sonnenberg,Gemütliche 2-Raum-Wohnung in Chemnitz. komplette Wohneinheit ist mit Laminat ausgestattet /  hübscher Balkon mit Blick ins Grüne / Keller vorhanden / heller Wohn- und Schlafbereich / deckenhoch gefliestes Bad mit Wanne / vom Wohnzimmer Zugang zum Balkon /,,,,,,,Oct19
Nordrhein_Westfalen,170.0,,ONE_YEAR_FREE,,False,True,4,3.9,40.0,770.0,1991.0,110593333,2.0,gas,False,Nordrhein_Westfalen,True,5.0,560.0,,69.57,Mettmann_Kreis,,,,no_information,,False,4,apartment,40699,2.0,113.3,,,2,False,3,Mettmann_Kreis,Erkrath,"- 2-Zimmer Wohnung
- ca. 70m²
- 1. Obergeschoss
- Tiefgaragen- und/oder Außenstellplatz","- Sonnenbalkon
- Laminatboden in allen Zimmern und Diele
- Wannenbad mit Duschvorrichtung
- Abstellkammer
",,D,,,,May19
Bayern,0.0,self_contained_central_heating,,,False,False,18,5.41,,895.0,1961.0,106188513,1.0,gas,True,Bayern,False,2.0,895.0,,35.0,Nürnberg,,,negotiable,no_information,,False,6,,90403,1.0,155.0,4.0,,1,False,1,Nürnberg,"Altstadt,_St._Sebald","+++++++Dieses Objekt kann nur möbliert angemietet werden+++++++Modern möbliert wohnen direkt in der City:Schön möbliertes 1-Zimmer-Apartment mit WLAN in einem gepflegten Mehrfamilienhaus im Herzen der Nürnberger Innenstadt.Die Möblierung des Wohn- und Schlafbereichs besteht aus einem Doppelbett (1,80x 2,00 m), 2 Nachtkästchen, Couch, Flatscreen TV, Stuhl, Beistelltisch sowie einem 2-türigen Kleiderschrank.Die Küchenzeile ist mit allen Utensilien des täglichen Bedarfs ausgestattet wie Herd mit 2 Platten, Kühlschrank, Kaffeemaschine, Wasserkocher, Toaster, Kochutensilien etc. Ein Esstisch mit zwei Stühlen ist ebenfalls vorhanden.Das hell geflieste Badezimmer verfügt über eine Dusche, Fußbodenheizung, Waschbecken mit Spiegel- und Unterschrank, Waschmaschine (Toplader), Regal und eine Toilette. Im Flur befindet sich eine Garderobe mit Spiegel.Stellplätze stehen nur begrenzt im Innenhof zur Verfügung. Ein Stellplatz kann in Absprache und je nach Verfügbarkeit für 120,00 € monatlich angemietet werden.Einkaufsmöglichkeiten, Bars, Restaurants sind fußläufig erreichbar.Bei Auszug fällt eine Endreinigungsgebühr in Höhe von ca. 120,00 € nach Aufwand an.Die angegebene Miete ist inklusive allem, es kommen keine weiteren Kosten hinzu. GEZ ist Mietersache.Hinweis: Rauchen ist im Wohnraum nicht erlaubt.Kostenhinweis: zzgl. GEZ und Endreinigungsgebühr.Die Angaben zum Mietobjekt beruhen auf den Angaben des Vermieters.Weitere möblierte Angebote finden Sie unter www.hc24.de","Bettwäsche, Handtücher, Geschirr, Dusche, Einbauküche, Fliesenboden, Gasetagenheizung, Internet, Laminatboden, Sat-TV, separate Küche, Telefonanschluss, TV-Gerät, Waschmaschine, Fußbodenheizung, Doppelbett, PKW-Stellplatz",,E,,,,Oct19
Sachsen_Anhalt,66.5,,ONE_YEAR_FREE,10.0,False,False,11,0.18,2.4,457.7,1955.0,109029943,1.0,district_heating,False,Sachsen_Anhalt,True,2.0,265.2,38,69.71,Saalekreis,fully_renovated,,,Stra&szlig;e des Friedens,Straße_des_Friedens,False,1,apartment,6217,3.0,97.0,2.0,3.0,3,False,3,Saalekreis,Merseburg,"Das 3-stöckige Wohnhaus wurde 1955 erbaut - In der 2. Etage liegt Ihre neue Wohnung.

Unsere Mieter stehen bei uns an oberster Stelle, daher findet eine regelmäßige Mietersprechstunde in Ihrer Nähe statt.
Ein Hausmeister kümmert sich um die optimale Pflege der Anlage.
Öffentliche Parkplätze stehen Ihnen vor der Tür zur Verfügung. Weitere Stellplätze können nach Vereinbarung für monatlich 18,- EUR angemietet werden.","Die 3-Zimmer-Wohnung verteilt sich auf knapp 70 m². 

- WG-geeignet
- PVC-Bodenbelag und Raufasertapete in Wohnräumen 
- Anthrazite Boden- und weiße Wandfliesen in Küche und Bad
- Tageslichtbad mit Badewanne
- Keller je nach Kapazität
- Mieterservice & Mietersprechstunde
- 24h Service-Center",126.0,,,,,Feb20
Bremen,110.0,central_heating,ONE_YEAR_FREE,10.0,False,False,16,3.57,2.4,525.0,1949.0,106004644,,gas,False,Bremen,True,1.0,350.0,2,63.31,Bremerhaven,refurbished,normal,negotiable,Yorckstra&szlig;e,Yorckstraße,False,2,apartment,27570,3.0,157.5,1.0,3.0,3,True,3,Bremerhaven,Geestemünde,"Sehr ruhiges aber dennoch sehr zentral gelegenes, gepflegtes Mehrfamilienhaus mit harmonischer Mietergemeinschaft. Die im 1. Obergeschoss gelegene 3-Zimmer-Wohnung ist sofort bezugsfertig.

Das Wohn- und Schlafzimmer sowie die Küche und der Flur sind mit Laminat ausgestattet. Die Wohnung wurde in 2016 vollständig renoviert.  Ein Kellerraum sowie der Gemeinschaftsgarten stehen Ihnen ebenfalls zur Verfügung.","Laminat, Wannenbad, Kellerraum, Mietergarten.",65.0,NO_INFORMATION,2016.0,90.76,0.1985,Sep18
Nordrhein_Westfalen,135.0,central_heating,,,False,True,23,3.4,,439.0,1967.0,115133800,,electricity,False,Nordrhein_Westfalen,False,2.0,304.0,65,41.0,Essen,,,,Meistersingerstr.,Meistersingerstr.,False,2,apartment,45307,1.0,92.0,5.0,,1,False,2,Essen,Leithe,"Die 1-Raumwohnung verfügt über einen grossen, hellen Wohn-Schlafbereich mit angrenzendem Balkon. Das Badezimmer ist gefliest und verfügt über ein Fenster. Desweiteren gibt es bereits Kabelanschluss, die Gebühren sind in den Betriebkosten enthalten. Frei ab 01.01.2015","Zu unserem Servicepakt für unsere Mieter gehört weiterhin der Winterdienst und der Hausmeister, welcher für die großen und kleinen Sorgen vor Ort ist.",41.0,,,,,Feb20
Bayern,450.0,gas_heating,ONE_YEAR_FREE,,False,True,35,4.33,40.0,,,109336038,1.0,gas,True,Bayern,False,,2100.0,,250.0,Bayreuth,fully_renovated,sophisticated,no,no_information,,True,9,apartment,95444,7.0,126.7,5.0,5.0,5,False,7,Bayreuth,City,"Zur Vermietung kommt diese extravagante und großzügig geschnittene 235,76 m² Wohnung mit 28,73 m² großen Balkon, in direkter Citylage von Bayreuth!!
Das Objekt befindet sich derzeit in der Sanierung und wird nach der Fertigstellung vermietet. Bilder folgen, sobald die Sanierung abgeschlossen ist.
Die Wohnung liegt im 5. OG und ist bequem über einen Aufzug zu erreichen. 
Vom Eingangsbereich aus verläuft quer der großzügige Flur, der alle Räumlichkeiten miteinander verbindet.
Die Räumlichkeiten teilen sich fplgendermaßen auf:
Kinderzimmer, Gästezimmer- oder Arbeitszimmer, Bad 1, großes Eßzimmer mit Balkonzugang, Küche mit EBK und Schlafzimmer 1.
Desweiteren ein Hauswirtschaftsraum, Bad 2, sowie ein begehbarer Schrank mit Einbauschränken und ein großes Wohnzimmer mit Balkonzugang, sowie Zugang zur 2. Ebene ins Studio mit Schlafzimmer 2.
Die Fertigstellung zur Vermietung könnte bereits zum 15. Februar erfolgen. 
Ein PKW-Außenstellplatz ist für zzgl. 60,-€ machbar.
Die Kaution könnte ebenfalls per bankbürgschaft erbracht werden.
Sollten wir Ihr Interesse geweckt haben und Sie eine Besichtigung wünschen, bitten wir um Kontaktaufnahme mit Angabe Ihrer Mobilnummer.","Große 250 m² Wohnung in direkte Citylage:
- Aufzug
- Eingangsbereich / Flur
- Kinderzimmer
- Gäste-/Arbeitszimmer
- Bad 1
- großes Esszimmer mit Balkonzugang
- Küche mit EBK
- Schlafzimmer 1
- Hauswirtschaftsraum
- Bad 2
- Ankleidezimmer mit Einbauschränken
- großes Wohnzimmer mit Balkonzugang und Zugang zur 2. Ebene ins Dachstudio (Schlafzimmer 2)
- Kabelanschluss
- Hausmeisterservice",,D,2019.0,,,May19
Hessen,150.0,central_heating,ONE_YEAR_FREE,,False,True,3,3.13,40.0,550.0,,107060034,,,False,Hessen,True,,400.0,22,60.0,Hersfeld_Rotenburg_Kreis,modernized,normal,,Am Steffen,Am_Steffen,False,2,roof_storey,36251,3.0,,2.0,2.0,3,True,2,Hersfeld_Rotenburg_Kreis,Bad_Hersfeld,,,,,,71.43,0.2144,Sep18
Nordrhein_Westfalen,230.0,district_heating,ONE_YEAR_FREE,,False,True,9,3.08,40.0,890.0,1917.0,113612470,,district_heating,False,Nordrhein_Westfalen,False,1.0,660.0,46,84.7,Essen,,,,Dahnstr.,Dahnstr.,False,5,,45144,3.0,137.4,0.0,,3,False,4,Essen,Frohnhausen,"Wir modernisieren für Sie!! Diese großzügige 3-Zi-Altbauwohnung mit ca. 84m² Fläche und Loggia befindet sich im Erdgeschoss eines gefplegten Mehrfamilienhauses in zentraler Lage von Essen-Frohnhausen. Der Westbahnhof ist fußläufig zu erreichen.Die Wohnung wird derzeit umfangreich modernisiert. Die Modernisierung wird voraussichtlich Ende Oktober 2019 abgeschlossen sein. Die Fotos zeigen eine bereits modernisierte Wohnung und dienen der Veranschaulichung. Die Farbgestaltung kann variieren.Als Mieter profitieren Sie von unserem umfangreichen Kundenservice:-   Kundenbüro mit Service-Zeiten (für Mietinteressenten Donnerstags von 14:30-18:00 Uhr)-   Ihr persönlicher Ansprechpartner in Ihrer Nähe-   24-Stunden-Notdienst an 7 Tage / Woche","Die 3-Zi-Wohnung mit Loggia wird derzeit für Sie umfangreich und hochwertig modernisiert. Nach Abschluss der Maßnahme brauchen Sie nur noch einziehen, um sich wohlzufühlen!!Die Wohnung bietet Ihnen folgende Raumaufteilung:-   geräumige Küche-   modernes Tageslichtbad, Badewanne, Handtuchheizung, hochwertiger Sanitärausstattung, WC mit Vorwandinstallation-  geräumiges Wohnzimmer -  helles Schlafzimmer -   ein weiteres Zimmer, welches als Kinder-, Ankleide-, oder Arbeitszimmer genutzt werden kann-   LoggiaAusstattung nach Modernisierung:-   Handtuchheizkörper, Badewanne, Wand-WC mit Vorwandinstallation, modernes Handwaschbecken-   moderne Wand- und Bodenfliesen (Format 30x60cm) im Tageslichtbad -   hochwertige Designboden in Holzoptik im gesamten Wohnbereich                -   Kunststofffenster mit Isolierverglasung-   die Wände bekommen einen nichtdeckenden Anstrich und können von Ihnen individuell gestaltet werden-   mietereigener Kellerraum-   LoggiaDie Fotos zeigen eine bereits modernisierte Wohnung und dienen der Veranschaulichung. Die Farbgestaltung kann variieren.",60.0,,,,,Oct19
